uso_credito_rotativo,edad,atrasos_30_59d,ratio_deuda,ingreso_mensual,lineas_credito_abiertas,atrasos_90d,prestamos_inmobiliarios,atrasos_60_89d,dependientes,total_atrasos,ingreso_por_dependiente,mora_real,score_riesgo,prediccion,condicion_real,nivel_score
0.014406874,61,0,22.0,5400.0,5,0,0,0,0.0,0,5400.0,0,6.2,0,Sin mora,Muy Bajo
0.95465905,59,1,0.181014523,4750.0,21,0,0,0,0.0,1,4750.0,1,72.7,1,Con mora,Medio
0.005535207,87,0,23.0,5400.0,15,0,0,0,0.0,0,5400.0,0,5.0,0,Sin mora,Muy Bajo
0.187116258,47,0,0.408397901,4000.0,8,0,1,0,2.0,0,1333.3333333333333,0,29.9,0,Sin mora,Bajo
0.066835364,66,0,0.149962509,4000.0,13,0,0,0,1.0,0,2000.0,0,10.7,0,Sin mora,Muy Bajo
0.540491902,54,0,0.303884609,6100.0,5,0,1,0,0.0,0,6100.0,0,44.6,0,Sin mora,Bajo
0.002528557,79,0,0.002662407,1877.0,13,0,0,0,0.0,0,1877.0,0,3.0,0,Sin mora,Muy Bajo
0.0,55,0,0.397268409,6735.0,9,0,2,0,1.0,0,3367.5,0,4.9,0,Sin mora,Muy Bajo
0.053901145,57,0,0.047264134,5500.0,5,0,0,0,0.0,0,5500.0,0,9.1,0,Sin mora,Muy Bajo
0.9999999,30,0,0.047233236,5800.0,3,6,0,0,3.0,6,1450.0,1,83.4,1,Con mora,Alto
0.053192908,55,0,44.0,5400.0,2,0,0,0,0.0,0,5400.0,0,10.9,0,Sin mora,Muy Bajo
0.330649608,46,0,272.0,5400.0,4,0,0,0,4.0,0,1080.0,0,47.6,0,Sin mora,Bajo
0.107185709,37,0,0.358006773,6200.0,5,0,1,0,1.0,0,3100.0,0,17.7,0,Sin mora,Muy Bajo
0.079160023,62,0,0.414195268,3000.0,14,0,0,0,3.0,0,750.0,0,19.4,0,Sin mora,Muy Bajo
0.101949911,61,0,0.297175706,4000.0,6,0,1,0,2.0,0,1333.3333333333333,0,11.1,0,Sin mora,Muy Bajo
0.46090535,28,1,0.024487756,2000.0,7,0,0,0,0.0,1,2000.0,1,56.1,1,Con mora,Medio
0.917436085,61,0,0.638674664,3500.0,4,0,2,0,0.0,0,3500.0,0,45.1,0,Sin mora,Bajo
0.069252868,36,0,0.814268513,3321.0,9,0,1,0,2.0,0,1107.0,0,19.1,0,Sin mora,Muy Bajo
0.092529221,44,0,0.638534148,1800.0,6,0,1,0,0.0,0,1800.0,0,19.0,0,Sin mora,Muy Bajo
0.0,58,0,0.091181764,3333.0,6,0,0,0,6.0,0,476.1428571428572,0,5.5,0,Sin mora,Muy Bajo
0.002281741,72,0,0.000959923,4166.0,12,0,0,0,0.0,0,4166.0,0,2.7,0,Sin mora,Muy Bajo
0.782573941,38,0,0.004293752,6753.0,1,0,0,0,0.0,0,6753.0,0,71.0,1,Sin mora,Medio
0.0,56,0,0.346884372,3000.0,6,0,1,0,3.0,0,750.0,0,4.4,0,Sin mora,Muy Bajo
0.019635514,43,0,0.291608392,8579.0,7,0,2,0,0.0,0,8579.0,0,7.0,0,Sin mora,Muy Bajo
0.875618299,33,2,0.149492525,20000.0,11,0,0,0,1.0,2,10000.0,0,80.5,1,Sin mora,Alto
0.010280242,38,0,0.351367968,3252.0,6,0,2,0,1.0,0,1626.0,0,6.1,0,Sin mora,Muy Bajo
0.9999999,60,0,1019.0,5400.0,2,0,1,0,3.0,0,1350.0,0,14.5,0,Sin mora,Muy Bajo
0.012240112,74,7,36.0,5400.0,17,0,0,0,0.0,7,5400.0,1,48.3,0,Con mora,Bajo
0.916657373,31,0,0.426081988,7000.0,10,0,1,0,3.0,0,1750.0,0,61.1,1,Sin mora,Medio
0.010941033,47,0,0.416141176,21249.0,11,0,3,0,2.0,0,7083.0,0,14.4,0,Sin mora,Muy Bajo
0.003324917,61,0,0.289073748,6250.0,4,0,1,0,0.0,0,6250.0,0,5.4,0,Sin mora,Muy Bajo
0.883255089,54,0,3637.0,5400.0,16,0,0,0,1.0,0,2700.0,0,71.8,1,Sin mora,Medio
1.006939436,43,2,0.271191322,10416.0,9,0,0,0,0.0,2,10416.0,0,90.4,1,Sin mora,Alto
0.635184827,35,1,1.34611172,1825.0,9,0,1,0,2.0,1,608.3333333333334,0,72.7,1,Sin mora,Medio
0.23693394,67,0,0.5712024,12000.0,7,0,3,0,1.0,0,6000.0,0,22.8,0,Sin mora,Muy Bajo
0.559167959,50,0,0.119729342,23000.0,6,0,1,0,2.0,0,7666.666666666667,0,48.7,0,Sin mora,Bajo
0.972186564,66,0,0.666410306,5200.0,9,0,0,0,0.0,0,5200.0,0,60.1,1,Sin mora,Medio
0.008699826,42,0,0.243694362,10783.0,8,0,1,0,2.0,0,3594.333333333333,0,6.9,0,Sin mora,Muy Bajo
0.045255003,61,1,0.551390191,3200.0,17,0,1,0,0.0,1,3200.0,0,21.7,0,Sin mora,Muy Bajo
0.067822131,53,0,0.229458308,11500.0,10,0,1,0,0.0,0,11500.0,0,12.5,0,Sin mora,Muy Bajo
0.9999999,48,0,0.144182963,3016.0,4,0,0,0,1.0,0,1508.0,0,34.4,0,Sin mora,Bajo
0.223658694,42,0,0.189615857,5700.0,7,0,0,0,3.0,0,1425.0,0,34.2,0,Sin mora,Bajo
0.029303888,52,0,0.20663183,15500.0,12,0,1,0,0.0,0,15500.0,0,8.6,0,Sin mora,Muy Bajo
0.055909869,70,0,0.072116572,4048.0,5,0,0,0,0.0,0,4048.0,0,7.2,0,Sin mora,Muy Bajo
0.950161405,28,0,1.398000909,2200.0,11,0,2,0,0.0,0,2200.0,1,58.5,1,Con mora,Medio
0.011947222,40,0,1901.0,0.0,5,0,1,0,2.0,0,0.0,0,5.8,0,Sin mora,Muy Bajo
0.937070148,53,0,0.539619031,11496.0,17,0,2,0,3.0,0,2874.0,0,54.1,1,Sin mora,Medio
0.086805104,59,0,0.495787094,9731.0,9,0,2,0,2.0,0,3243.6666666666665,0,10.7,0,Sin mora,Muy Bajo
0.281885767,87,0,0.164475902,11867.0,7,0,2,0,0.0,0,11867.0,0,10.8,0,Sin mora,Muy Bajo
1.006662225,38,2,0.363454618,2500.0,6,0,0,0,0.0,2,2500.0,1,91.0,1,Con mora,Alto
0.011774706,56,0,0.004051864,3701.0,5,0,0,0,0.0,0,3701.0,0,4.5,0,Sin mora,Muy Bajo
0.9999999,32,0,0.388189987,3894.0,3,0,1,0,2.0,0,1298.0,0,26.3,0,Sin mora,Bajo
0.0,40,0,0.330630777,12333.0,5,0,2,0,2.0,0,4111.0,0,4.8,0,Sin mora,Muy Bajo
0.168911068,49,0,0.696874013,9500.0,17,0,2,0,2.0,0,3166.6666666666665,0,34.0,0,Sin mora,Bajo
0.771300448,55,0,0.340794133,7907.0,17,0,1,0,1.0,0,3953.5,0,55.7,1,Sin mora,Medio
0.169291535,41,0,0.056816539,6916.0,5,1,0,0,1.0,1,3458.0,0,60.3,1,Sin mora,Medio
0.128244857,47,0,0.611915936,4900.0,8,0,1,0,0.0,0,4900.0,0,26.4,0,Sin mora,Bajo
0.504271608,48,0,0.120262391,10975.0,5,0,1,0,0.0,0,10975.0,0,36.9,0,Sin mora,Bajo
0.0,70,1,0.0,5400.0,5,0,0,0,0.0,1,5400.0,0,5.0,0,Sin mora,Muy Bajo
0.519886981,42,0,0.400639744,2500.0,8,0,1,0,0.0,0,2500.0,1,53.5,1,Con mora,Medio
0.0,78,0,1.371300448,4459.0,13,0,3,0,0.0,0,4459.0,0,5.8,0,Sin mora,Muy Bajo
0.161688622,58,0,0.062645785,3000.0,2,0,0,0,0.0,0,3000.0,0,20.6,0,Sin mora,Muy Bajo
0.007128083,64,0,0.003199147,3750.0,10,0,0,0,0.0,0,3750.0,0,3.4,0,Sin mora,Muy Bajo
0.007690293,64,0,0.100884425,6670.0,8,0,2,0,2.0,0,2223.333333333333,0,2.3,0,Sin mora,Muy Bajo
0.077178487,49,0,0.376883082,7500.0,11,0,2,0,0.0,0,7500.0,0,13.2,0,Sin mora,Muy Bajo
0.74065187,34,0,0.445555159,2800.0,9,0,1,0,0.0,0,2800.0,0,62.9,1,Sin mora,Medio
0.311413742,54,0,0.147370526,5000.0,5,0,0,0,0.0,0,5000.0,0,36.7,0,Sin mora,Bajo
0.039724939,48,1,1522.0,5400.0,10,0,2,0,0.0,1,5400.0,0,15.8,0,Sin mora,Muy Bajo
0.002690811,69,0,0.048956084,12500.0,9,0,0,0,0.0,0,12500.0,0,4.7,0,Sin mora,Muy Bajo
0.213833053,63,0,1360.0,5400.0,11,0,2,0,0.0,0,5400.0,0,14.7,0,Sin mora,Muy Bajo
0.890164393,37,1,0.100767692,15500.0,3,0,0,0,0.0,1,15500.0,0,75.6,1,Sin mora,Alto
0.198215653,39,1,0.389561044,10000.0,15,0,2,0,2.0,1,3333.333333333333,0,32.8,0,Sin mora,Bajo
0.013596144,47,0,687.0,5400.0,6,0,1,0,0.0,0,5400.0,0,6.1,0,Sin mora,Muy Bajo
0.0146458,64,0,0.513318934,8333.0,38,0,2,0,0.0,0,8333.0,0,6.0,0,Sin mora,Muy Bajo
0.120335082,64,0,1290.0,5400.0,17,0,0,0,3.0,0,1350.0,0,14.6,0,Sin mora,Muy Bajo
0.106158479,47,0,0.087799791,9589.0,10,0,1,0,3.0,0,2397.25,0,12.9,0,Sin mora,Muy Bajo
0.51338883,60,0,0.804083992,5190.0,11,0,2,0,3.0,0,1297.5,0,37.8,0,Sin mora,Bajo
0.059690239,62,0,0.035729847,4589.0,9,0,0,0,0.0,0,4589.0,0,7.7,0,Sin mora,Muy Bajo
0.374042932,67,0,0.133701552,10500.0,14,0,0,0,0.0,0,10500.0,0,28.7,0,Sin mora,Bajo
0.055342454,54,0,0.442364611,12500.0,9,0,2,0,1.0,0,6250.0,0,12.3,0,Sin mora,Muy Bajo
0.067229045,70,0,0.258122099,2800.0,4,0,0,0,0.0,0,2800.0,0,13.8,0,Sin mora,Muy Bajo
0.001916053,47,0,0.150339476,3092.0,4,0,0,0,0.0,0,3092.0,0,7.2,0,Sin mora,Muy Bajo
0.0,40,0,0.454193226,8000.0,9,0,1,0,3.0,0,2000.0,0,7.1,0,Sin mora,Muy Bajo
0.036942489,66,0,0.312869822,6759.0,13,0,1,0,0.0,0,6759.0,0,7.5,0,Sin mora,Muy Bajo
0.600626321,32,1,0.507436787,4033.0,13,0,0,0,0.0,1,4033.0,1,82.8,1,Con mora,Alto
0.9999999,44,1,794.0,5400.0,6,1,0,0,4.0,2,1080.0,1,80.0,1,Con mora,Alto
0.070112812,67,0,0.247338881,5166.0,16,0,1,0,0.0,0,5166.0,0,8.4,0,Sin mora,Muy Bajo
0.9999999,43,0,0.108018386,3915.0,1,3,0,1,0.0,4,3915.0,1,85.5,1,Con mora,Alto
0.171831658,61,0,0.831088793,4380.0,24,0,4,0,0.0,0,4380.0,0,23.4,0,Sin mora,Muy Bajo
0.023634829,57,0,0.21515599,10833.0,9,0,2,0,0.0,0,10833.0,0,5.8,0,Sin mora,Muy Bajo
0.962897134,43,0,0.323774283,1080.0,4,0,0,0,0.0,0,1080.0,0,74.1,1,Sin mora,Medio
0.05346826,69,0,0.462125661,1702.0,10,0,0,0,0.0,0,1702.0,0,12.0,0,Sin mora,Muy Bajo
0.0,26,0,0.203398301,2000.0,3,0,0,0,0.0,0,2000.0,0,6.5,0,Sin mora,Muy Bajo
0.041609548,72,1,0.122007499,10400.0,6,0,1,0,2.0,1,3466.6666666666665,0,9.2,0,Sin mora,Muy Bajo
0.069308597,52,1,0.229067733,16003.0,10,0,3,0,2.0,1,5334.333333333333,0,22.1,0,Sin mora,Muy Bajo
0.745521654,37,0,0.799707602,9575.0,16,0,2,0,2.0,0,3191.6666666666665,0,64.4,1,Sin mora,Medio
0.200699816,43,0,0.371218833,7900.0,10,0,2,0,0.0,0,7900.0,0,21.1,0,Sin mora,Muy Bajo
0.335693232,56,0,0.58635231,5216.0,12,0,1,0,0.0,0,5216.0,0,42.4,0,Sin mora,Bajo
0.302832814,34,0,0.127881276,6333.0,11,0,0,0,0.0,0,6333.0,0,38.4,0,Sin mora,Bajo
0.020907973,31,1,0.289903366,3000.0,12,0,2,0,0.0,1,3000.0,0,11.0,0,Sin mora,Muy Bajo
0.955383077,58,0,4979.079999999958,5400.0,8,0,2,0,0.0,0,5400.0,0,43.0,0,Sin mora,Bajo
0.458819676,54,1,0.383285099,14166.0,15,1,2,0,0.0,2,14166.0,0,80.5,1,Sin mora,Alto
0.298701299,28,0,0.015708675,2800.0,3,0,0,0,1.0,0,1400.0,0,28.0,0,Sin mora,Bajo
0.9999999,82,0,0.0,2283.0,3,0,0,0,0.0,0,2283.0,0,7.8,0,Sin mora,Muy Bajo
0.898920025,63,0,0.476168255,15000.0,9,0,2,0,0.0,0,15000.0,0,34.2,0,Sin mora,Bajo
0.80219555,45,1,0.447883361,15637.0,12,0,2,0,0.0,1,15637.0,0,69.8,1,Sin mora,Medio
0.000590619,62,0,0.298042842,6488.0,9,0,2,0,1.0,0,3244.0,0,4.1,0,Sin mora,Muy Bajo
0.030650729,77,0,0.171843754,7500.0,10,0,1,0,1.0,0,3750.0,0,4.4,0,Sin mora,Muy Bajo
0.386185787,64,0,0.353695579,5925.0,9,0,2,0,0.0,0,5925.0,0,17.6,0,Sin mora,Muy Bajo
0.098839818,70,0,0.014469453,3109.0,4,0,0,0,1.0,0,1554.5,0,5.4,0,Sin mora,Muy Bajo
0.797847809,31,2,0.745841035,1081.0,2,0,0,0,3.0,2,270.25,0,88.9,1,Sin mora,Alto
0.072247682,58,0,0.361514127,9166.0,9,0,1,0,0.0,0,9166.0,0,12.6,0,Sin mora,Muy Bajo
0.0,39,2,0.118176365,5000.0,3,0,0,0,2.0,2,1666.6666666666667,0,19.3,0,Sin mora,Muy Bajo
0.0,81,0,636.0,5400.0,10,0,1,0,0.0,0,5400.0,1,2.7,0,Con mora,Muy Bajo
0.168770781,46,0,4124.0,5400.0,5,0,2,0,0.0,0,5400.0,0,26.9,0,Sin mora,Bajo
0.677472106,82,0,2898.0,5400.0,11,0,0,0,0.0,0,5400.0,0,42.9,0,Sin mora,Bajo
0.042064195,51,0,0.5,2173.0,6,0,1,0,3.0,0,543.25,0,11.6,0,Sin mora,Muy Bajo
0.002262581,45,0,0.488723951,10508.0,12,0,3,0,2.0,0,3502.6666666666665,0,8.3,0,Sin mora,Muy Bajo
0.242927771,32,0,0.55009373,4800.0,11,0,1,0,1.0,0,2400.0,0,35.7,0,Sin mora,Bajo
0.245601451,57,1,0.365558222,8750.0,9,0,2,1,1.0,2,4375.0,0,51.9,1,Sin mora,Medio
0.037543566,84,0,973.0,5400.0,8,0,1,0,0.0,0,5400.0,0,4.0,0,Sin mora,Muy Bajo
0.0,36,0,0.586268871,2781.0,6,0,1,0,1.0,0,1390.5,0,7.4,0,Sin mora,Muy Bajo
0.9999999,66,0,570.0,5400.0,3,0,0,0,0.0,0,5400.0,0,16.2,0,Sin mora,Muy Bajo
0.964553511,30,1,753.0,5400.0,6,0,0,1,0.0,2,5400.0,1,88.0,1,Con mora,Alto
0.126127808,69,0,0.287825908,4870.0,17,0,0,0,1.0,0,2435.0,0,19.3,0,Sin mora,Muy Bajo
0.855310639,47,0,4979.079999999958,5400.0,5,0,1,0,1.0,0,2700.0,0,58.7,1,Sin mora,Medio
0.44784689,41,0,0.197807218,2188.0,7,0,0,0,1.0,0,1094.0,0,56.8,1,Sin mora,Medio
0.9999999,35,1,0.431151242,2214.0,4,2,0,0,1.0,3,1107.0,0,89.5,1,Sin mora,Alto
0.0,80,0,0.000185598,5387.0,4,0,0,0,0.0,0,5387.0,0,2.2,0,Sin mora,Muy Bajo
0.015857761,62,0,20.0,5400.0,6,0,0,0,0.0,0,5400.0,0,6.2,0,Sin mora,Muy Bajo
0.616248239,68,0,0.628865979,3200.0,11,0,1,0,0.0,0,3200.0,0,42.1,0,Sin mora,Bajo
0.0,52,0,0.02281397,23000.0,7,0,1,0,5.0,0,3833.3333333333335,0,3.8,0,Sin mora,Muy Bajo
0.003886072,87,1,2.0,5400.0,5,0,0,0,0.0,1,5400.0,0,17.1,0,Sin mora,Muy Bajo
0.05909659,60,0,61.0,5400.0,1,0,0,0,0.0,0,5400.0,0,12.8,0,Sin mora,Muy Bajo
0.110979929,53,0,0.353621291,4583.0,14,0,2,0,0.0,0,4583.0,0,14.9,0,Sin mora,Muy Bajo
0.456809712,29,0,616.0,5400.0,9,0,0,0,0.0,0,5400.0,0,53.7,1,Sin mora,Medio
0.269596974,46,0,0.053325433,6750.0,4,0,0,0,0.0,0,6750.0,0,31.5,0,Sin mora,Bajo
1.032258065,33,0,0.863912515,2468.0,6,0,1,0,2.0,0,822.6666666666666,0,66.8,1,Sin mora,Medio
0.569286143,26,0,0.322451402,6738.0,5,0,3,0,0.0,0,6738.0,0,35.4,0,Sin mora,Bajo
0.9999999,53,0,0.940029985,2000.0,2,0,1,0,0.0,0,2000.0,0,32.7,0,Sin mora,Bajo
0.955440713,43,0,0.019135847,23000.0,9,0,0,0,1.0,0,11500.0,0,60.6,1,Sin mora,Medio
0.010349074,62,0,108.0,5400.0,12,0,0,0,0.0,0,5400.0,0,6.5,0,Sin mora,Muy Bajo
0.271222139,43,0,0.367922934,11833.0,10,0,2,0,0.0,0,11833.0,0,27.2,0,Sin mora,Bajo
0.177812864,65,0,0.188816449,3987.0,9,0,0,0,1.0,0,1993.5,0,22.8,0,Sin mora,Muy Bajo
0.907618645,50,1,0.379419654,4100.0,8,0,2,1,0.0,2,4100.0,0,68.3,1,Sin mora,Medio
0.065637375,51,0,0.005155193,9310.0,6,0,0,0,1.0,0,4655.0,0,9.3,0,Sin mora,Muy Bajo
0.783471333,35,0,0.25379979,7631.0,10,0,1,0,1.0,0,3815.5,1,52.7,1,Con mora,Medio
0.12340163,55,0,190.0,5400.0,4,0,0,0,0.0,0,5400.0,0,19.7,0,Sin mora,Muy Bajo
0.170192625,58,2,0.389317181,5447.0,12,0,1,0,0.0,2,5447.0,0,46.1,0,Sin mora,Bajo
0.357354755,57,0,1.446717255,3030.0,9,0,1,0,0.0,0,3030.0,0,42.3,0,Sin mora,Bajo
0.991008991,25,3,0.039745032,8000.0,4,2,0,0,0.0,5,8000.0,1,86.4,1,Con mora,Alto
0.435273116,83,0,0.530937141,6092.0,22,0,1,0,1.0,0,3046.0,0,22.3,0,Sin mora,Muy Bajo
0.39019858,74,0,853.0,5400.0,11,0,0,0,0.0,0,5400.0,0,27.9,0,Sin mora,Bajo
0.181204699,25,1,0.710906702,760.0,6,0,0,1,0.0,2,760.0,0,67.6,1,Sin mora,Medio
0.910955952,53,0,1.073079325,1600.0,9,0,0,0,0.0,0,1600.0,0,78.0,1,Sin mora,Alto
0.812849104,40,0,0.290662382,5600.0,4,0,0,0,1.0,0,2800.0,0,72.9,1,Sin mora,Medio
0.803229062,27,0,0.089129972,4700.0,6,0,0,0,0.0,0,4700.0,0,60.4,1,Sin mora,Medio
0.516626086,63,0,1.256613206,4800.0,17,0,2,0,0.0,0,4800.0,0,32.0,0,Sin mora,Bajo
0.0,34,0,0.647696105,7291.0,9,0,2,0,1.0,0,3645.5,0,7.6,0,Sin mora,Muy Bajo
0.033276853,27,0,1042.0,5400.0,12,0,0,0,0.0,0,5400.0,0,8.5,0,Sin mora,Muy Bajo
0.205879412,78,0,0.010427082,7000.0,3,0,0,0,0.0,0,7000.0,0,10.5,0,Sin mora,Muy Bajo
0.017908548,79,0,0.002501103,6796.0,4,0,0,0,1.0,0,3398.0,0,2.7,0,Sin mora,Muy Bajo
1.111988801,50,0,0.258435391,4000.0,4,0,0,0,0.0,0,4000.0,1,79.8,1,Con mora,Alto
0.070518893,59,0,0.064850345,2605.0,5,0,0,0,2.0,0,868.3333333333334,0,13.4,0,Sin mora,Muy Bajo
0.9999999,59,0,0.573895655,5500.0,10,0,2,0,1.0,0,2750.0,0,17.5,0,Sin mora,Muy Bajo
0.003286224,70,0,9.0,5400.0,7,0,0,0,0.0,0,5400.0,0,5.6,0,Sin mora,Muy Bajo
0.164062633,42,1,0.281372659,8916.0,12,0,2,0,3.0,1,2229.0,0,22.8,0,Sin mora,Muy Bajo
0.368510334,41,0,0.098760496,2500.0,5,0,0,0,1.0,0,1250.0,0,44.8,0,Sin mora,Bajo
0.073926074,23,0,0.000702741,2845.0,2,0,0,0,0.0,0,2845.0,0,9.8,0,Sin mora,Muy Bajo
0.02432445,27,0,2.209876543,890.0,5,0,1,0,0.0,0,890.0,0,7.7,0,Sin mora,Muy Bajo
0.929162468,76,0,0.429378531,5309.0,8,0,1,0,0.0,0,5309.0,0,34.2,0,Sin mora,Bajo
0.921078921,25,0,0.010461062,2580.0,1,0,0,0,0.0,0,2580.0,0,73.0,1,Sin mora,Medio
0.236025505,53,1,0.439621152,3800.0,5,1,1,1,0.0,3,3800.0,0,80.2,1,Sin mora,Alto
0.438839619,38,0,0.443155684,10000.0,10,0,1,0,3.0,0,2500.0,0,53.6,1,Sin mora,Medio
0.080948741,69,0,0.21024735,5093.0,8,0,1,0,0.0,0,5093.0,0,6.9,0,Sin mora,Muy Bajo
0.078129698,40,0,0.517115633,8500.0,9,0,2,0,2.0,0,2833.333333333333,0,13.9,0,Sin mora,Muy Bajo
0.0,66,0,1551.0,5400.0,2,0,1,0,0.0,0,5400.0,0,2.5,0,Sin mora,Muy Bajo
0.007338024,37,0,0.352729454,5000.0,14,0,1,0,0.0,0,5000.0,0,9.0,0,Sin mora,Muy Bajo
0.327018472,37,0,0.402519496,5000.0,9,0,1,0,0.0,0,5000.0,0,43.5,0,Sin mora,Bajo
0.569571738,37,0,0.27366216,5250.0,4,0,1,0,2.0,0,1750.0,0,49.2,0,Sin mora,Bajo
0.0,59,0,0.0,5400.0,9,0,0,0,0.0,0,5400.0,0,2.9,0,Sin mora,Muy Bajo
0.144825606,48,0,0.302471347,5583.0,4,0,1,0,2.0,0,1861.0,0,18.9,0,Sin mora,Muy Bajo
0.292736869,56,0,0.687262547,5000.0,11,0,1,0,0.0,0,5000.0,0,37.9,0,Sin mora,Bajo
1.001817961,60,0,392.0,5400.0,6,0,0,0,0.0,0,5400.0,0,64.2,1,Sin mora,Medio
0.777136221,51,0,0.187256397,5900.0,4,0,0,0,3.0,0,1475.0,0,65.9,1,Sin mora,Medio
0.0,61,0,0.14028735,8560.0,5,0,1,0,1.0,0,4280.0,0,3.2,0,Sin mora,Muy Bajo
0.850871346,51,0,623.0,5400.0,4,1,0,1,0.0,2,5400.0,0,89.8,1,Sin mora,Alto
0.156468424,43,0,0.029194161,5000.0,7,0,0,0,1.0,0,2500.0,0,19.0,0,Sin mora,Muy Bajo
0.127133474,44,0,0.315585552,8000.0,6,0,1,0,2.0,0,2666.6666666666665,0,18.8,0,Sin mora,Muy Bajo
0.263469479,44,0,0.372256365,6833.0,9,0,1,0,0.0,0,6833.0,0,31.2,0,Sin mora,Bajo
0.800028915,56,0,0.586853287,4000.0,9,0,1,0,0.0,0,4000.0,0,60.5,1,Sin mora,Medio
0.965002916,37,0,1.058767167,6261.0,7,0,2,0,0.0,0,6261.0,0,59.1,1,Sin mora,Medio
0.098722785,31,0,0.084583083,5000.0,7,0,0,0,1.0,0,2500.0,0,15.0,0,Sin mora,Muy Bajo
0.825427885,45,0,0.744806621,5920.0,10,0,1,0,1.0,0,2960.0,0,67.8,1,Sin mora,Medio
0.027643216,67,0,0.011325783,1500.0,6,0,0,0,0.0,0,1500.0,0,3.5,0,Sin mora,Muy Bajo
0.075643051,67,0,0.12462908,3032.0,8,0,1,0,0.0,0,3032.0,0,7.9,0,Sin mora,Muy Bajo
0.13343985,49,0,0.431388774,7250.0,9,0,1,0,1.0,0,3625.0,0,24.5,0,Sin mora,Muy Bajo
0.048154048,63,0,4979.079999999958,5400.0,20,0,9,0,0.0,0,5400.0,0,9.7,0,Sin mora,Muy Bajo
0.822811813,52,0,0.099928367,5583.0,3,0,0,0,0.0,0,5583.0,0,61.6,1,Sin mora,Medio
0.032242372,56,0,0.135755914,8750.0,8,0,1,0,3.0,0,2187.5,0,5.8,0,Sin mora,Muy Bajo
1.116601888,23,2,0.037785016,1534.0,3,0,0,0,0.0,2,1534.0,1,81.9,1,Con mora,Alto
0.522161899,52,0,0.438061829,4560.0,13,0,0,0,1.0,0,2280.0,0,72.0,1,Sin mora,Medio
0.042676662,55,0,0.15141369,8063.0,12,0,1,0,0.0,0,8063.0,0,7.9,0,Sin mora,Muy Bajo
0.41091713,54,0,0.55024372,5333.0,13,0,2,0,1.0,0,2666.5,0,38.9,0,Sin mora,Bajo
0.734530938,26,0,0.004923903,2233.0,2,0,0,0,0.0,0,2233.0,0,55.5,1,Sin mora,Medio
0.44907311,31,0,795.0,5400.0,3,0,0,0,0.0,0,5400.0,0,52.3,1,Sin mora,Medio
0.9999999,55,0,0.716827656,1966.0,4,0,1,0,1.0,0,983.0,0,29.2,0,Sin mora,Bajo
0.037998831,79,0,37.0,5400.0,4,0,0,0,1.0,0,2700.0,0,5.5,0,Sin mora,Muy Bajo
0.001249955,31,0,0.790043741,4800.0,5,0,3,0,0.0,0,4800.0,0,10.2,0,Sin mora,Muy Bajo
0.59390736,38,0,1304.0,5400.0,5,0,1,0,2.0,0,1800.0,0,50.2,1,Sin mora,Medio
0.050227136,67,0,1269.0,5400.0,4,0,1,0,0.0,0,5400.0,0,4.7,0,Sin mora,Muy Bajo
0.623425105,71,0,280.0,5400.0,2,0,0,0,0.0,0,5400.0,0,41.8,0,Sin mora,Bajo
0.012822989,42,0,0.010331611,6000.0,5,0,1,0,0.0,0,6000.0,0,4.6,0,Sin mora,Muy Bajo
0.28992259,43,0,0.12815338,5945.0,13,0,0,0,5.0,0,990.8333333333334,1,37.7,0,Con mora,Bajo
0.142877746,52,0,0.046757452,10500.0,13,0,0,0,0.0,0,10500.0,0,17.9,0,Sin mora,Muy Bajo
0.063660642,61,0,892.0,5400.0,13,0,1,0,1.0,0,2700.0,0,8.5,0,Sin mora,Muy Bajo
0.551964659,31,0,279.0,5400.0,6,0,0,0,0.0,0,5400.0,0,62.2,1,Sin mora,Medio
0.093144183,60,0,980.0,5400.0,8,0,1,0,0.0,0,5400.0,0,8.7,0,Sin mora,Muy Bajo
1.00059996,35,1,0.630325815,3191.0,8,0,1,1,0.0,2,3191.0,1,89.5,1,Con mora,Alto
0.252373813,44,0,0.00367287,4083.0,3,0,0,0,0.0,0,4083.0,0,23.4,0,Sin mora,Muy Bajo
0.0,30,0,174.0,5400.0,4,0,0,0,0.0,0,5400.0,0,5.1,0,Sin mora,Muy Bajo
0.9999999,66,0,579.0,0.0,8,0,0,0,0.0,0,0.0,0,10.0,0,Sin mora,Muy Bajo
0.512911005,38,1,0.194280908,3566.0,3,0,0,0,0.0,1,3566.0,0,74.3,1,Sin mora,Medio
0.005777564,42,0,3325.0,5400.0,8,0,1,0,0.0,0,5400.0,0,6.5,0,Sin mora,Muy Bajo
0.14628107,51,0,3178.0,5400.0,8,0,1,0,0.0,0,5400.0,0,18.1,0,Sin mora,Muy Bajo
0.117472063,63,0,1.336265494,2500.0,12,0,1,0,1.0,0,1250.0,0,19.2,0,Sin mora,Muy Bajo
0.9999999,63,1,3.456483126,1125.0,7,2,1,0,2.0,3,375.0,0,67.4,1,Sin mora,Medio
0.049656806,66,0,0.199759417,13300.0,19,0,2,0,1.0,0,6650.0,0,5.2,0,Sin mora,Muy Bajo
0.730719068,38,0,0.429669485,5203.0,5,0,1,0,1.0,0,2601.5,0,61.0,1,Sin mora,Medio
0.9999999,51,0,0.450066578,13517.0,9,0,2,0,3.0,0,3379.25,0,23.5,0,Sin mora,Muy Bajo
